 id time_cycles setting_1 setting_2 setting_3 s_1 s_2 s_3 s_4 s_5 s_6 s_7 s_8 s_9 s_10 s_11 s_12 s_13 s_14 s_15 s_16 s_17 s_18 s_19 s_20 s_21
1954 10 41 -0.0044 0.0003 100.0 518.67 641.64 1589.84 1393.32 14.62 21.61 554.62 2387.99 9060.44 1.3 47.2 522.13 2388.04 8137.48 8.3954 0.03 392 2388 100.0 39.02 23.4643
1955 10 42 0.0001 0.0002 100.0 518.67 641.48 1579.48 1398.05 14.62 21.61 554.76 2388.04 9053.26 1.3 47.11 522.59 2387.99 8138.49 8.4149 0.03 392 2388 100.0 39.09 23.4383
1956 10 43 0.002 -0.0 100.0 518.67 642.67 1571.04 1401.83 14.62 21.6 554.0 2388.06 9058.96 1.3 47.1 522.41 2388.0 8140.62 8.3808 0.03 390 2388 100.0 39.08 23.4559
1957 10 44 -0.0003 0.0003 100.0 518.67 642.14 1580.44 1399.42 14.62 21.61 554.22 2388.01 9048.6 1.3 47.16 522.19 2388.02 8129.38 8.4043 0.03 391 2388 100.0 39.08 23.4762
1958 10 45 -0.0002 0.0005 100.0 518.67 642.03 1580.26 1398.18 14.62 21.61 554.73 2388.01 9051.45 1.3 47.21 522.61 2388.06 8136.47 8.4005 0.03 391 2388 100.0 38.87 23.5226
1959 10 46 -0.0035 -0.0002 100.0 518.67 642.03 1587.64 1398.27 14.62 21.61 555.18 2387.99 9058.83 1.3 47.15 522.55 2388.0 8138.17 8.4128 0.03 393 2388 100.0 38.9 23.4497
1960 10 47 0.0018 -0.0004 100.0 518.67 642.08 1577.61 1393.94 14.62 21.61 554.03 2388.06 9056.99 1.3 47.08 522.52 2388.0 8144.46 8.3769 0.03 390 2388 100.0 38.87 23.4684
1961 10 48 0.0016 -0.0003 100.0 518.67 641.97 1583.8 1402.0 14.62 21.61 554.64 2387.98 9056.79 1.3 47.05 522.61 2387.99 8137.98 8.3727 0.03 391 2388 100.0 39.04 23.3365
1962 10 49 0.0035 0.0 100.0 518.67 642.24 1580.77 1398.39 14.62 21.6 554.84 2387.97 9054.18 1.3 47.22 522.46 2387.98 8134.84 8.4097 0.03 392 2388 100.0 38.99 23.4203
1963 10 50 0.001 0.0005 100.0 518.67 641.87 1585.37 1400.5 14.62 21.61 554.45 2388.0 9053.16 1.3 46.96 521.95 2388.04 8140.56 8.4012 0.03 392 2388 100.0 39.08 23.284
1964 10 51 0.0009 0.0004 100.0 518.67 642.2 1581.49 1395.73 14.62 21.61 554.68 2388.05 9054.29 1.3 47.21 521.94 2387.99 8131.68 8.3834 0.03 392 2388 100.0 38.95 23.4952
1965 10 52 0.0004 -0.0002 100.0 518.67 641.76 1588.52 1401.12 14.62 21.61 554.26 2387.99 9051.13 1.3 47.19 522.62 2388.04 8141.23 8.4213 0.03 392 2388 100.0 38.97 23.3672
1966 10 53 -0.002 0.0 100.0 518.67 641.76 1590.49 1397.38 14.62 21.61 554.83 2387.99 9051.82 1.3 47.37 521.88 2388.01 8140.24 8.4318 0.03 391 2388 100.0 39.04 23.4324
1967 10 54 0.0014 0.0004 100.0 518.67 641.84 1584.1 1402.76 14.62 21.61 554.51 2388.02 9051.83 1.3 47.08 522.11 2388.04 8142.09 8.4085 0.03 393 2388 100.0 39.02 23.5017
1968 10 55 -0.0007 0.0003 100.0 518.67 641.76 1577.97 1398.77 14.62 21.61 553.48 2388.0 9057.54 1.3 47.19 522.52 2388.07 8137.62 8.4008 0.03 390 2388 100.0 39.15 23.411
1969 10 56 -0.0013 0.0003 100.0 518.67 642.21 1586.45 1396.86 14.62 21.61 555.25 2388.01 9053.77 1.3 47.34 522.74 2388.02 8140.16 8.3742 0.03 391 2388 100.0 39.01 23.4886
1970 10 57 -0.0006 0.0004 100.0 518.67 641.82 1586.01 1400.77 14.62 21.61 554.07 2388.01 9054.63 1.3 47.37 522.27 2387.97 8134.75 8.3279 0.03 391 2388 100.0 38.99 23.5059
1971 10 58 -0.0009 -0.0001 100.0 518.67 642.15 1582.48 1398.42 14.62 21.61 554.3 2387.96 9062.29 1.3 47.11 521.66 2388.05 8136.08 8.4264 0.03 391 2388 100.0 39.06 23.4623
1972 10 59 0.0005 0.0002 100.0 518.67 642.3 1592.5 1401.01 14.62 21.6 553.85 2388.02 9058.17 1.3 47.16 522.12 2388.04 8136.87 8.4061 0.03 392 2388 100.0 38.96 23.3828
1973 10 60 -0.0003 0.0004 100.0 518.67 642.04 1584.0 1402.06 14.62 21.61 554.41 2388.09 9055.46 1.3 47.16 521.63 2387.94 8139.41 8.3983 0.03 391 2388 100.0 39.11 23.3808
1974 10 61 -0.0019 0.0004 100.0 518.67 642.28 1581.82 1393.03 14.62 21.6 554.39 2388.03 9057.65 1.3 47.17 522.37 2387.98 8143.78 8.3614 0.03 391 2388 100.0 38.96 23.4592
1975 10 62 0.0008 -0.0002 100.0 518.67 642.52 1584.46 1400.1 14.62 21.61 554.15 2388.05 9057.31 1.3 47.1 522.29 2388.03 8139.98 8.4175 0.03 392 2388 100.0 39.14 23.3774
1976 10 63 0.0009 -0.0 100.0 518.67 641.54 1584.86 1397.06 14.62 21.61 554.3 2388.01 9054.67 1.3 47.18 521.81 2388.0 8144.26 8.3939 0.03 393 2388 100.0 38.96 23.347
1977 10 64 -0.0012 0.0004 100.0 518.67 642.17 1588.3 1398.52 14.62 21.61 554.38 2388.06 9057.56 1.3 47.14 522.32 2387.99 8137.64 8.3747 0.03 389 2388 100.0 39.0 23.3957
1978 10 65 -0.0004 -0.0003 100.0 518.67 642.34 1583.08 1400.65 14.62 21.61 554.44 2388.05 9055.08 1.3 47.22 522.2 2388.09 8140.0 8.4073 0.03 390 2388 100.0 39.11 23.4998
1979 10 66 0.0009 0.0002 100.0 518.67 641.95 1588.58 1399.24 14.62 21.61 554.45 2388.03 9049.55 1.3 47.35 522.43 2388.01 8135.72 8.3896 0.03 391 2388 100.0 39.08 23.2852
1980 10 67 -0.002 0.0002 100.0 518.67 642.04 1589.24 1407.4 14.62 21.6 555.01 2388.03 9053.21 1.3 47.15 522.4 2388.03 8135.54 8.3763 0.03 390 2388 100.0 39.15 23.3072
1981 10 68 0.0005 0.0005 100.0 518.67 641.8 1589.24 1404.08 14.62 21.61 554.6 2388.04 9057.53 1.3 47.15 522.45 2388.04 8137.23 8.4128 0.03 393 2388 100.0 39.07 23.4226
1982 10 69 0.001 -0.0002 100.0 518.67 642.21 1580.5 1393.64 14.62 21.61 554.58 2388.01 9062.67 1.3 47.35 522.4 2387.99 8138.35 8.3909 0.03 392 2388 100.0 38.98 23.3893
1983 10 70 0.0005 0.0004 100.0 518.67 642.01 1581.0 1395.29 14.62 21.61 554.21 2388.01 9051.08 1.3 47.36 522.16 2388.08 8133.15 8.4323 0.03 391 2388 100.0 38.95 23.4108
1984 10 71 0.0033 0.0005 100.0 518.67 641.76 1583.8 1394.25 14.62 21.61 554.25 2388.04 9056.84 1.3 47.32 522.16 2388.05 8138.88 8.3968 0.03 392 2388 100.0 38.95 23.4043
1985 10 72 -0.0035 0.0005 100.0 518.67 642.18 1589.95 1404.12 14.62 21.61 554.18 2388.07 9051.96 1.3 47.28 522.41 2388.02 8137.76 8.4125 0.03 391 2388 100.0 39.03 23.4884
1986 10 73 -0.0012 0.0004 100.0 518.67 641.96 1587.22 1401.15 14.62 21.61 554.78 2387.99 9059.35 1.3 47.13 522.0 2388.07 8136.65 8.4101 0.03 392 2388 100.0 39.03 23.3465
1987 10 74 0.0023 -0.0004 100.0 518.67 642.17 1588.49 1399.61 14.62 21.61 553.9 2387.99 9051.02 1.3 47.29 522.39 2388.01 8139.95 8.3907 0.03 391 2388 100.0 39.15 23.4227
1988 10 75 -0.0034 0.0005 100.0 518.67 642.01 1583.19 1394.16 14.62 21.6 554.36 2388.06 9052.84 1.3 47.4 522.1 2388.05 8136.24 8.3964 0.03 391 2388 100.0 39.04 23.4063
1989 10 76 -0.0016 -0.0004 100.0 518.67 641.99 1584.28 1397.09 14.62 21.61 554.1 2388.03 9059.45 1.3 47.22 522.23 2388.02 8136.7 8.3948 0.03 392 2388 100.0 38.92 23.3491
1990 10 77 -0.0023 0.0 100.0 518.67 642.4 1582.58 1405.17 14.62 21.61 553.99 2388.06 9056.4 1.3 47.11 522.27 2388.04 8140.71 8.4383 0.03 390 2388 100.0 39.21 23.4455
1991 10 78 -0.001 0.0001 100.0 518.67 642.24 1581.58 1398.63 14.62 21.61 554.52 2388.01 9056.86 1.3 47.08 522.11 2388.0 8138.71 8.3686 0.03 393 2388 100.0 38.96 23.3141
1992 10 79 -0.0022 -0.0002 100.0 518.67 642.02 1580.75 1400.71 14.62 21.61 554.43 2388.02 9058.64 1.3 47.15 522.25 2388.09 8138.19 8.3921 0.03 393 2388 100.0 39.06 23.402
1993 10 80 0.0005 0.0003 100.0 518.67 642.1 1582.28 1398.55 14.62 21.61 554.4 2387.96 9060.09 1.3 47.25 522.65 2388.01 8145.12 8.3808 0.03 392 2388 100.0 38.99 23.4124
1994 10 81 -0.0001 0.0003 100.0 518.67 641.88 1586.24 1398.36 14.62 21.61 555.04 2388.01 9051.93 1.3 47.37 522.78 2388.03 8136.03 8.4191 0.03 392 2388 100.0 39.12 23.3725
1995 10 82 -0.0012 -0.0003 100.0 518.67 642.19 1585.16 1397.04 14.62 21.61 554.45 2388.01 9054.58 1.3 47.37 522.23 2388.09 8141.69 8.3831 0.03 393 2388 100.0 38.91 23.4507
1996 10 83 0.0049 -0.0 100.0 518.67 641.98 1589.84 1406.27 14.62 21.61 554.32 2388.04 9064.59 1.3 47.25 521.43 2388.01 8139.19 8.405 0.03 393 2388 100.0 39.13 23.3634
1997 10 84 0.0062 -0.0001 100.0 518.67 642.27 1585.49 1397.59 14.62 21.61 554.37 2388.02 9049.35 1.3 47.2 522.24 2388.13 8139.26 8.4156 0.03 391 2388 100.0 39.02 23.4405
1998 10 85 0.0022 0.0003 100.0 518.67 642.01 1590.1 1391.74 14.62 21.61 553.68 2388.05 9059.52 1.3 47.07 521.95 2388.0 8141.77 8.4053 0.03 393 2388 100.0 38.85 23.3716
1999 10 86 -0.0007 0.0004 100.0 518.67 641.96 1583.55 1404.97 14.62 21.61 554.5 2388.05 9057.59 1.3 47.28 522.32 2388.06 8135.08 8.4102 0.03 391 2388 100.0 39.02 23.4268
2000 10 87 0.0002 -0.0002 100.0 518.67 642.37 1586.85 1403.75 14.62 21.61 554.47 2388.01 9057.13 1.3 47.34 521.97 2388.06 8139.46 8.3795 0.03 393 2388 100.0 39.08 23.4142
2001 10 88 -0.003 0.0001 100.0 518.67 642.71 1585.21 1400.55 14.62 21.61 554.17 2388.12 9055.67 1.3 47.41 521.89 2388.11 8144.07 8.4272 0.03 391 2388 100.0 39.1 23.438
2002 10 89 0.0001 0.0005 100.0 518.67 641.38 1590.93 1390.62 14.62 21.61 554.48 2388.05 9063.21 1.3 47.38 522.2 2388.04 8135.79 8.4068 0.03 391 2388 100.0 38.97 23.3878
2003 10 90 -0.0011 -0.0003 100.0 518.67 641.95 1592.95 1397.14 14.62 21.6 554.19 2388.02 9061.75 1.3 47.18 522.03 2388.0 8140.64 8.3906 0.03 390 2388 100.0 39.15 23.3961
2004 10 91 0.0005 -0.0001 100.0 518.67 642.52 1586.78 1400.69 14.62 21.61 554.7 2388.08 9060.54 1.3 47.34 521.86 2387.99 8137.61 8.3872 0.03 391 2388 100.0 38.87 23.482
2005 10 92 0.0041 0.0 100.0 518.67 641.98 1577.63 1399.88 14.62 21.61 554.59 2388.01 9054.93 1.3 47.11 522.0 2388.04 8144.71 8.4008 0.03 390 2388 100.0 38.97 23.3861
2006 10 93 -0.0028 0.0005 100.0 518.67 641.98 1584.79 1397.2 14.62 21.61 553.9 2388.07 9054.82 1.3 47.28 521.96 2388.03 8141.26 8.4436 0.03 391 2388 100.0 38.87 23.3703
2007 10 94 0.003 -0.0003 100.0 518.67 642.06 1582.08 1393.72 14.62 21.61 554.45 2387.99 9057.54 1.3 47.38 522.49 2387.99 8139.96 8.4245 0.03 391 2388 100.0 39.16 23.3878
2008 10 95 0.0016 0.0 100.0 518.67 642.2 1584.36 1403.99 14.62 21.61 554.39 2388.05 9052.77 1.3 47.33 522.26 2388.0 8140.33 8.401 0.03 391 2388 100.0 39.02 23.3446
2009 10 96 0.0004 0.0003 100.0 518.67 642.09 1585.58 1411.03 14.62 21.61 554.38 2388.0 9059.49 1.3 47.23 522.21 2388.05 8145.95 8.4467 0.03 393 2388 100.0 39.12 23.4229
2010 10 97 0.0013 0.0003 100.0 518.67 641.85 1577.04 1401.74 14.62 21.61 553.86 2388.03 9064.75 1.3 47.31 522.13 2388.08 8138.83 8.3906 0.03 391 2388 100.0 38.97 23.3372
2011 10 98 0.0028 0.0003 100.0 518.67 642.17 1584.95 1396.65 14.62 21.61 554.22 2387.97 9058.61 1.3 47.35 522.03 2388.08 8143.37 8.43 0.03 392 2388 100.0 39.03 23.3509
2012 10 99 0.0006 -0.0004 100.0 518.67 641.76 1591.08 1396.87 14.62 21.61 554.62 2388.02 9057.57 1.3 47.2 522.05 2388.06 8138.19 8.3935 0.03 390 2388 100.0 38.99 23.4015
2013 10 100 -0.004 0.0002 100.0 518.67 641.88 1584.72 1400.67 14.62 21.61 554.61 2388.02 9059.06 1.3 47.33 522.25 2388.05 8141.82 8.4226 0.03 392 2388 100.0 39.0 23.3896
2014 10 101 -0.0027 0.0002 100.0 518.67 641.86 1589.45 1400.21 14.62 21.61 554.57 2388.02 9063.24 1.3 47.08 522.56 2388.05 8137.64 8.3962 0.03 391 2388 100.0 39.02 23.3689
2015 10 102 0.001 -0.0001 100.0 518.67 642.25 1583.63 1394.62 14.62 21.61 553.74 2387.99 9055.62 1.3 47.27 522.74 2388.07 8136.78 8.4215 0.03 391 2388 100.0 39.13 23.3827
2016 10 103 0.0024 0.0005 100.0 518.67 642.16 1582.72 1396.52 14.62 21.61 552.98 2387.96 9059.71 1.3 47.3 522.45 2387.99 8143.06 8.3673 0.03 393 2388 100.0 39.24 23.3669
2017 10 104 -0.0011 -0.0003 100.0 518.67 642.3 1580.41 1404.78 14.62 21.61 554.25 2388.02 9059.65 1.3 47.33 521.71 2388.1 8138.77 8.399 0.03 391 2388 100.0 38.99 23.3468
2018 10 105 0.002 -0.0003 100.0 518.67 642.75 1586.26 1401.84 14.62 21.61 554.06 2388.01 9045.99 1.3 47.28 522.03 2388.02 8139.95 8.417 0.03 390 2388 100.0 38.92 23.4241
2019 10 106 -0.0018 -0.0 100.0 518.67 642.16 1590.2 1402.81 14.62 21.61 554.91 2388.03 9060.78 1.3 47.27 522.21 2388.03 8141.8 8.3985 0.03 393 2388 100.0 38.98 23.434
2020 10 107 0.0036 0.0001 100.0 518.67 642.02 1581.22 1397.62 14.62 21.61 554.11 2388.03 9057.01 1.3 47.34 522.07 2388.05 8145.98 8.3942 0.03 393 2388 100.0 38.86 23.4195
2021 10 108 -0.0014 -0.0004 100.0 518.67 642.3 1583.84 1401.12 14.62 21.61 554.92 2388.08 9053.29 1.3 47.21 521.88 2388.04 8143.89 8.4003 0.03 392 2388 100.0 38.9 23.3515
2022 10 109 -0.0007 0.0004 100.0 518.67 642.28 1587.71 1394.11 14.62 21.61 554.48 2388.08 9061.51 1.3 47.24 521.9 2388.02 8144.39 8.4071 0.03 391 2388 100.0 39.11 23.4203
2023 10 110 0.001 0.0001 100.0 518.67 642.12 1579.01 1391.63 14.62 21.61 553.8 2388.02 9064.12 1.3 47.28 522.01 2388.05 8145.31 8.3784 0.03 392 2388 100.0 38.77 23.2628
2024 10 111 -0.0064 -0.0001 100.0 518.67 642.72 1587.53 1401.29 14.62 21.61 554.4 2388.06 9053.74 1.3 47.32 521.85 2388.02 8135.61 8.4018 0.03 393 2388 100.0 38.85 23.3332
2025 10 112 0.0038 -0.0 100.0 518.67 642.31 1584.42 1395.02 14.62 21.61 554.35 2388.06 9069.51 1.3 47.47 522.16 2388.04 8145.38 8.4453 0.03 391 2388 100.0 38.84 23.3309
2026 10 113 -0.0009 0.0004 100.0 518.67 642.25 1583.11 1405.91 14.62 21.61 554.39 2388.08 9061.95 1.3 47.12 522.21 2388.02 8137.17 8.4206 0.03 392 2388 100.0 38.94 23.4222
2027 10 114 -0.0017 -0.0002 100.0 518.67 642.21 1584.86 1404.12 14.62 21.61 553.97 2388.02 9056.34 1.3 47.5 521.97 2388.05 8135.85 8.3965 0.03 390 2388 100.0 39.12 23.4305
2028 10 115 -0.0029 -0.0001 100.0 518.67 642.38 1581.62 1398.42 14.62 21.61 553.87 2388.08 9057.92 1.3 47.36 521.82 2388.07 8141.92 8.4124 0.03 393 2388 100.0 39.02 23.3331
2029 10 116 -0.0045 -0.0004 100.0 518.67 641.97 1590.32 1395.43 14.62 21.61 554.09 2388.04 9065.54 1.3 47.29 522.37 2388.06 8142.28 8.4065 0.03 392 2388 100.0 39.01 23.4308
2030 10 117 -0.0005 0.0004 100.0 518.67 642.24 1582.51 1400.54 14.62 21.61 554.26 2388.03 9063.34 1.3 47.41 521.92 2388.06 8145.35 8.3974 0.03 393 2388 100.0 39.02 23.4015
2031 10 118 0.0028 -0.0003 100.0 518.67 642.43 1592.63 1398.75 14.62 21.61 554.21 2388.04 9059.45 1.3 47.26 521.83 2388.04 8149.58 8.4064 0.03 394 2388 100.0 38.95 23.3918
2032 10 119 0.0006 -0.0001 100.0 518.67 641.95 1582.24 1407.73 14.62 21.61 554.16 2388.05 9062.56 1.3 47.25 522.14 2388.05 8142.47 8.4205 0.03 393 2388 100.0 39.05 23.405
2033 10 120 -0.0013 -0.0002 100.0 518.67 641.49 1587.93 1407.15 14.62 21.61 553.94 2388.07 9058.97 1.3 47.33 522.05 2388.07 8141.44 8.4094 0.03 392 2388 100.0 38.78 23.3621
2034 10 121 -0.0018 -0.0003 100.0 518.67 642.33 1585.48 1400.88 14.62 21.61 554.63 2388.06 9060.65 1.3 47.23 522.2 2388.05 8144.87 8.3756 0.03 393 2388 100.0 39.07 23.3001
2035 10 122 -0.0018 -0.0001 100.0 518.67 642.23 1589.03 1401.57 14.62 21.61 553.27 2388.1 9064.84 1.3 47.39 521.7 2388.05 8145.59 8.4063 0.03 393 2388 100.0 39.04 23.4073
2036 10 123 -0.002 -0.0003 100.0 518.67 642.45 1585.48 1398.32 14.62 21.61 553.6 2387.98 9057.61 1.3 47.22 522.01 2388.06 8139.16 8.4217 0.03 392 2388 100.0 38.97 23.349
2037 10 124 0.002 -0.0004 100.0 518.67 642.8 1586.84 1398.1 14.62 21.61 553.94 2388.02 9060.64 1.3 47.35 521.85 2388.07 8148.12 8.3927 0.03 394 2388 100.0 39.03 23.4573
2038 10 125 -0.0006 -0.0003 100.0 518.67 642.14 1583.06 1403.73 14.62 21.61 554.05 2388.02 9058.95 1.3 47.25 521.14 2388.03 8142.27 8.4294 0.03 392 2388 100.0 39.0 23.4689
2039 10 126 0.0009 0.0005 100.0 518.67 642.36 1590.39 1403.2 14.62 21.61 553.62 2388.07 9061.52 1.3 47.29 522.07 2388.08 8145.09 8.4022 0.03 392 2388 100.0 39.05 23.2746
2040 10 127 -0.0015 0.0002 100.0 518.67 642.5 1586.52 1407.6 14.62 21.61 553.69 2388.09 9061.29 1.3 47.28 521.77 2388.04 8136.77 8.4408 0.03 391 2388 100.0 38.86 23.4063
2041 10 128 -0.0022 0.0003 100.0 518.67 642.54 1590.45 1406.54 14.62 21.61 554.34 2388.08 9062.44 1.3 47.32 522.52 2388.06 8143.38 8.4381 0.03 393 2388 100.0 38.83 23.278
2042 10 129 -0.001 -0.0 100.0 518.67 642.4 1588.18 1409.07 14.62 21.61 553.97 2388.0 9064.53 1.3 47.53 522.08 2388.03 8144.17 8.447 0.03 394 2388 100.0 38.77 23.42
2043 10 130 0.0033 -0.0003 100.0 518.67 642.68 1593.28 1402.57 14.62 21.61 553.71 2388.02 9060.81 1.3 47.36 521.67 2388.09 8140.19 8.4216 0.03 393 2388 100.0 38.98 23.2849
2044 10 131 -0.0038 -0.0 100.0 518.67 642.33 1587.08 1406.11 14.62 21.61 554.29 2388.05 9056.51 1.3 47.31 522.2 2388.04 8143.44 8.4148 0.03 393 2388 100.0 38.91 23.3875
2045 10 132 -0.0006 -0.0002 100.0 518.67 642.24 1592.85 1399.05 14.62 21.61 554.65 2388.04 9062.62 1.3 47.28 521.88 2388.03 8139.07 8.4272 0.03 392 2388 100.0 38.91 23.2849
2046 10 133 -0.0004 0.0005 100.0 518.67 642.29 1587.36 1401.1 14.62 21.61 554.14 2388.06 9068.2 1.3 47.34 521.5 2388.04 8143.91 8.426 0.03 391 2388 100.0 38.87 23.2754
2047 10 134 0.001 0.0002 100.0 518.67 642.39 1579.75 1405.37 14.62 21.61 554.64 2388.03 9068.78 1.3 47.33 521.93 2388.09 8142.45 8.4142 0.03 391 2388 100.0 38.79 23.3171
2048 10 135 0.0017 -0.0004 100.0 518.67 643.1 1592.83 1404.34 14.62 21.61 554.09 2388.02 9061.98 1.3 47.25 521.72 2388.04 8146.88 8.4204 0.03 392 2388 100.0 38.94 23.4018
2049 10 136 0.0017 -0.0001 100.0 518.67 642.33 1582.1 1406.33 14.62 21.61 554.32 2388.05 9070.58 1.3 47.37 521.64 2388.02 8145.76 8.4042 0.03 392 2388 100.0 38.83 23.2836
2050 10 137 0.0005 -0.0003 100.0 518.67 641.63 1586.88 1401.27 14.62 21.61 553.34 2388.08 9064.47 1.3 47.36 522.03 2388.03 8143.05 8.4356 0.03 393 2388 100.0 38.79 23.3492
2051 10 138 -0.0005 0.0003 100.0 518.67 642.49 1592.4 1398.91 14.62 21.61 553.86 2388.07 9062.47 1.3 47.39 522.14 2388.06 8142.06 8.4093 0.03 393 2388 100.0 38.97 23.2848
2052 10 139 -0.0039 0.0002 100.0 518.67 642.13 1588.71 1398.62 14.62 21.61 553.22 2388.07 9064.67 1.3 47.23 521.7 2388.08 8147.25 8.4271 0.03 393 2388 100.0 39.03 23.365
2053 10 140 0.0012 0.0004 100.0 518.67 642.77 1587.24 1404.24 14.62 21.61 554.18 2388.06 9061.54 1.3 47.5 522.31 2388.07 8140.3 8.4322 0.03 392 2388 100.0 38.83 23.2991
2054 10 141 -0.0026 -0.0003 100.0 518.67 642.71 1581.51 1403.74 14.62 21.61 554.28 2388.07 9066.81 1.3 47.36 521.84 2388.1 8153.43 8.4452 0.03 393 2388 100.0 38.93 23.2287
2055 10 142 0.0023 0.0003 100.0 518.67 642.73 1585.04 1409.85 14.62 21.61 553.99 2388.04 9066.22 1.3 47.42 521.59 2388.09 8144.49 8.4151 0.03 392 2388 100.0 39.19 23.3992
2056 10 143 -0.0042 0.0003 100.0 518.67 642.7 1589.44 1396.72 14.62 21.61 553.46 2388.06 9066.46 1.3 47.33 521.63 2388.06 8140.76 8.3714 0.03 392 2388 100.0 38.92 23.3964
2057 10 144 -0.0021 -0.0002 100.0 518.67 642.06 1588.22 1408.86 14.62 21.61 553.87 2388.13 9064.7 1.3 47.24 521.68 2388.07 8142.36 8.4367 0.03 393 2388 100.0 38.9 23.3516
2058 10 145 0.0013 0.0005 100.0 518.67 641.86 1594.02 1405.49 14.62 21.61 553.08 2388.02 9061.74 1.3 47.25 521.86 2388.08 8145.63 8.4073 0.03 394 2388 100.0 38.86 23.3025
2059 10 146 0.0033 0.0003 100.0 518.67 642.52 1590.73 1402.77 14.62 21.61 554.35 2388.1 9063.19 1.3 47.48 521.82 2388.07 8141.56 8.4293 0.03 393 2388 100.0 39.0 23.2802
2060 10 147 0.0021 0.0002 100.0 518.67 642.2 1587.83 1406.56 14.62 21.61 553.66 2388.16 9061.32 1.3 47.34 521.91 2388.1 8146.61 8.3949 0.03 393 2388 100.0 38.87 23.272
2061 10 148 0.0007 -0.0003 100.0 518.67 642.71 1589.59 1405.34 14.62 21.61 553.95 2388.06 9060.62 1.3 47.5 521.46 2388.07 8146.18 8.4193 0.03 394 2388 100.0 39.01 23.2474
2062 10 149 0.0018 -0.0004 100.0 518.67 642.25 1583.78 1412.16 14.62 21.61 553.25 2388.04 9072.53 1.3 47.4 521.75 2388.03 8151.69 8.4226 0.03 392 2388 100.0 39.01 23.3276
2063 10 150 0.0006 -0.0 100.0 518.67 642.04 1585.1 1404.69 14.62 21.61 553.27 2388.09 9062.79 1.3 47.14 521.96 2388.01 8147.2 8.4132 0.03 392 2388 100.0 38.9 23.3295
2064 10 151 0.0035 -0.0 100.0 518.67 642.24 1585.86 1404.88 14.62 21.61 553.78 2388.06 9069.16 1.3 47.44 521.09 2388.07 8144.22 8.4209 0.03 393 2388 100.0 38.79 23.4082
2065 10 152 0.0008 0.0004 100.0 518.67 643.25 1588.78 1405.32 14.62 21.61 553.65 2388.06 9067.22 1.3 47.46 521.32 2388.06 8146.46 8.4394 0.03 391 2388 100.0 38.76 23.3469
2066 10 153 0.0035 -0.0 100.0 518.67 641.89 1582.1 1405.5 14.62 21.61 553.75 2388.11 9072.54 1.3 47.39 521.59 2388.01 8149.01 8.4277 0.03 393 2388 100.0 38.74 23.2773
2067 10 154 -0.0026 0.0 100.0 518.67 642.02 1581.45 1402.71 14.62 21.61 554.41 2388.03 9076.69 1.3 47.52 521.92 2388.07 8146.31 8.413 0.03 391 2388 100.0 38.94 23.2698
2068 10 155 -0.0059 -0.0003 100.0 518.67 642.79 1583.61 1408.72 14.62 21.61 553.47 2388.04 9065.61 1.3 47.54 521.11 2388.05 8150.01 8.3938 0.03 395 2388 100.0 38.79 23.3395
2069 10 156 -0.0024 0.0005 100.0 518.67 642.78 1595.17 1407.74 14.62 21.61 552.67 2388.04 9064.99 1.3 47.42 521.56 2388.07 8145.59 8.4413 0.03 392 2388 100.0 38.73 23.317
2070 10 157 0.0023 0.0003 100.0 518.67 642.53 1589.43 1416.64 14.62 21.61 553.41 2388.09 9076.68 1.3 47.46 521.88 2388.03 8151.43 8.469 0.03 394 2388 100.0 38.95 23.359
2071 10 158 -0.0018 0.0002 100.0 518.67 643.13 1588.54 1408.22 14.62 21.61 552.72 2388.06 9071.61 1.3 47.72 521.22 2388.09 8147.55 8.38 0.03 395 2388 100.0 38.72 23.3428
2072 10 159 -0.002 0.0001 100.0 518.67 642.89 1583.15 1402.67 14.62 21.61 553.4 2388.09 9069.98 1.3 47.58 521.42 2388.08 8146.04 8.4525 0.03 394 2388 100.0 38.94 23.2766
2073 10 160 0.003 -0.0004 100.0 518.67 642.65 1590.58 1413.52 14.62 21.61 553.69 2388.11 9071.7 1.3 47.64 521.65 2388.05 8152.16 8.4452 0.03 392 2388 100.0 38.75 23.341
2074 10 161 -0.0 0.0001 100.0 518.67 642.56 1589.92 1407.85 14.62 21.61 553.41 2388.1 9072.86 1.3 47.49 521.38 2388.08 8147.83 8.4318 0.03 393 2388 100.0 38.93 23.4176
2075 10 162 -0.0023 -0.0001 100.0 518.67 642.9 1592.33 1402.84 14.62 21.61 553.92 2388.08 9069.79 1.3 47.65 521.46 2388.11 8153.98 8.4198 0.03 394 2388 100.0 38.89 23.3038
2076 10 163 -0.0005 0.0003 100.0 518.67 642.9 1588.41 1408.02 14.62 21.61 553.58 2388.09 9071.34 1.3 47.59 521.69 2388.14 8148.23 8.4272 0.03 394 2388 100.0 38.67 23.2768
2077 10 164 0.0009 -0.0003 100.0 518.67 643.22 1590.27 1410.26 14.62 21.61 553.41 2388.12 9074.86 1.3 47.58 521.06 2388.06 8150.6 8.472 0.03 394 2388 100.0 38.66 23.3359
2078 10 165 -0.0033 -0.0004 100.0 518.67 642.72 1577.39 1404.07 14.62 21.61 553.15 2388.07 9070.38 1.3 47.75 521.27 2388.07 8149.96 8.4232 0.03 392 2388 100.0 38.93 23.3933
